"democracy_type","model_number","effect_name","control_set","control_variable","estimate","std_error","p_value","nobs","signif_0_05","signif_0_10"
"BMR","M3","bankloan_total_gdp","","bankloan_total_gdp",-0.00194404480928104,0.0029233117789103,0.507328035798025,216,FALSE,FALSE
"BMR","M3","DC_Mand_Revise2:bankloan_total_gdp","","bankloan_total_gdp",0.00430714109652593,0.0094371051488009,0.648591537043688,216,FALSE,FALSE
"BMR","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",2.88203876388575,2.09631297468357,0.182436153849614,54,FALSE,FALSE
"BMR","M2","bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",-0.00835736204745467,0.00710604895757975,0.251588572903353,54,FALSE,FALSE
"BMR","M2","DC_Mand_Revise2:bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",-0.0403007879293195,0.0543382568506282,0.465796735153677,54,FALSE,FALSE
"BMR","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",1.17759583771542,0.351748041583856,0.000978977331315006,216,TRUE,TRUE
"BMR","M4","bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",0.000393484485072583,0.00324555712002361,0.903703722927427,216,FALSE,FALSE
"BMR","M4","DC_Mand_Revise2:bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",0.00242983325955705,0.00909114091870626,0.789544929618619,216,FALSE,FALSE
"BMR","M1","DC_Mand_Revise2","","v2x_regime_closed",1.29552762845233,0.385877501452891,0.0012007215908934,143,TRUE,TRUE
"BMR","M1","v2x_regime_closed","","v2x_regime_closed",-0.130628073926742,0.235674019381353,0.580918197438676,143,FALSE,FALSE
"BMR","M1","DC_Mand_Revise2:v2x_regime_closed","","v2x_regime_closed",-0.212851963467239,0.500826811816725,0.671962751555985,143,FALSE,FALSE
"BMR","M3","DC_Mand_Revise2","","v2x_regime_closed",1.32378060789238,0.382200166434029,0.000711689436697096,146,TRUE,TRUE
"BMR","M3","v2x_regime_closed","","v2x_regime_closed",-0.136454049739646,0.228769166611446,0.551845130805976,146,FALSE,FALSE
"BMR","M3","DC_Mand_Revise2:v2x_regime_closed","","v2x_regime_closed",-0.226256036981417,0.498307537705278,0.650511843273971,146,FALSE,FALSE
"BMR","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",1.79790467925669,1.0623064493997,0.104064345194668,51,FALSE,FALSE
"BMR","M2","v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",0.264165573937621,0.381637320310077,0.495747387739465,51,FALSE,FALSE
"BMR","M2","DC_Mand_Revise2:v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",0.0174700777777282,1.15163950787958,0.98802758242407,51,FALSE,FALSE
"BMR","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",1.2161212360206,0.413492854690653,0.00387468246554738,146,TRUE,TRUE
"BMR","M4","v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",-0.145420737326142,0.236774960783611,0.540173471796829,146,FALSE,FALSE
"BMR","M4","DC_Mand_Revise2:v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",-0.073822109223935,0.471591748948398,0.875855758931101,146,FALSE,FALSE
"BMR","M1","DC_Mand_Revise2","","v2x_regime_electoral",0.97021242358403,0.356755453081088,0.00799640943724075,143,TRUE,TRUE
"BMR","M1","v2x_regime_electoral","","v2x_regime_electoral",-0.131263586020953,0.253754463341217,0.606366411342414,143,FALSE,FALSE
"BMR","M1","DC_Mand_Revise2:v2x_regime_electoral","","v2x_regime_electoral",0.463114973453501,0.48236580992422,0.339866723887253,143,FALSE,FALSE
"BMR","M3","DC_Mand_Revise2","","v2x_regime_electoral",1.25756193160356,0.317800500465234,0.000104369637480665,216,TRUE,TRUE
"BMR","M3","v2x_regime_electoral","","v2x_regime_electoral",0.0711904194172763,0.195830512997816,0.716632954193805,216,FALSE,FALSE
"BMR","M3","DC_Mand_Revise2:v2x_regime_electoral","","v2x_regime_electoral",0.293182161456056,0.473863593390133,0.536803034458409,216,FALSE,FALSE
"BMR","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",1.60458090972784,0.519480427179463,0.00518303891006795,51,TRUE,TRUE
"BMR","M2","v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",-0.657864159274071,0.34712734073384,0.0707080998352469,51,FALSE,TRUE
"BMR","M2","DC_Mand_Revise2:v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",0.482238369383754,0.946049749108692,0.615090983049581,51,FALSE,FALSE
"BMR","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",1.05525365902105,0.359725101706862,0.00375543316072981,216,TRUE,TRUE
"BMR","M4","v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",-0.0485945690106603,0.211256169272276,0.818339053218181,216,FALSE,FALSE
"BMR","M4","DC_Mand_Revise2:v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",0.328711163135123,0.469762782846712,0.484929755408092,216,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","bankloan_firm_gdp",-2.3161297962399,0.458961262586656,0.000993613174067569,12,TRUE,TRUE
"V-Dem","M1","bankloan_firm_gdp","","bankloan_firm_gdp",-0.00703473589258459,0.0179864564180261,0.705924001914352,12,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2:bankloan_firm_gdp","","bankloan_firm_gdp",0.082478194248749,0.0169541173512068,0.001248195042586,12,TRUE,TRUE
"V-Dem","M3","DC_Mand_Revise2","","bankloan_firm_gdp",1.28239698692948,0.564713150216409,0.0245457284360231,267,TRUE,TRUE
"V-Dem","M3","bankloan_firm_gdp","","bankloan_firm_gdp",0.000959797062239359,0.00506087484357628,0.849835122111294,267,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2:bankloan_firm_gdp","","bankloan_firm_gdp",0.00959050767178338,0.0187516074523503,0.609697506493185,267,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",3.72509050797,Inf,1,8,FALSE,FALSE
"V-Dem","M2","bankloan_firm_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",0.10781331067273,Inf,1,8,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2:bankloan_firm_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",-0.0882953736080188,Inf,1,8,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",1.15157732244144,0.592745335399458,0.0538572055432053,267,FALSE,TRUE
"V-Dem","M4","bankloan_firm_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",0.00348477004893916,0.00513239805623898,0.498261282484385,267,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2:bankloan_firm_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",0.00743396309598312,0.0184830494976789,0.688071427588959,267,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","assets_JST_dba",0.878265352185033,0.338984540749757,0.0116724785758043,96,TRUE,TRUE
"V-Dem","M1","assets_JST_dba","","assets_JST_dba",-0.000745948708086729,0.00841904646391826,0.929654470226484,96,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2:assets_JST_dba","","assets_JST_dba",0.0127172565789598,0.0089602775629734,0.160315600571674,96,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2","","assets_JST_dba",1.08564433945009,0.27474438244444,0.000101226061549965,267,TRUE,TRUE
"V-Dem","M3","assets_JST_dba","","assets_JST_dba",-0.00070405163881646,0.00234659831322764,0.76462923185511,267,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2:assets_JST_dba","","assets_JST_dba",0.0128415847592814,0.00626373184972945,0.0414203948484123,267,TRUE,TRUE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",0.985326098453678,0.74991309406637,0.202409760402325,31,FALSE,FALSE
"V-Dem","M2","assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",-0.0198900451721361,0.0184210412901044,0.291951038481902,31,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2:assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",0.0403655412193662,0.0174994082510335,0.0308693299178129,31,TRUE,TRUE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",0.958625596394399,0.328624634721524,0.00386310335136636,267,TRUE,TRUE
"V-Dem","M4","assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",2.13956149378705e-05,0.0024537402641057,0.993057544344262,267,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2:assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",0.0118724815412071,0.00615592820232526,0.0549875337702458,267,FALSE,TRUE
"V-Dem","M1","DC_Mand_Revise2","","bankloan_total_gdp",1.09997964606677,0.315905728185666,0.000805032959675267,148,TRUE,TRUE
"V-Dem","M1","bankloan_total_gdp","","bankloan_total_gdp",0.00236190995851041,0.00513106869493052,0.6465232124359,148,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2:bankloan_total_gdp","","bankloan_total_gdp",0.00666898560857751,0.0090603544597961,0.463819061041616,148,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2","","bankloan_total_gdp",1.21056403769377,0.291241255374694,4.43074933349151e-05,267,TRUE,TRUE
"V-Dem","M3","bankloan_total_gdp","","bankloan_total_gdp",-0.00125092970697594,0.00246972244601024,0.613232290628917,267,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2:bankloan_total_gdp","","bankloan_total_gdp",0.00949350860129294,0.00783694931103805,0.226890489373369,267,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",1.47334358243252,0.797077840635709,0.073517802530258,78,FALSE,TRUE
"V-Dem","M2","bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",-0.00291481012169589,0.00678554035614229,0.6703061505695,78,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2:bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",0.020296378896388,0.00911776976289475,0.0329561459749204,78,TRUE,TRUE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",1.09495267646917,0.337020360622686,0.00132054292575045,267,TRUE,TRUE
"V-Dem","M4","bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",0.000339421501216943,0.00261690582306483,0.896979624817245,267,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2:bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",0.00804069547138862,0.00765967460976205,0.294883980804527,267,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","v2x_regime_closed",1.52138875372981,0.383820948894256,0.000146604358741011,173,TRUE,TRUE
"V-Dem","M1","v2x_regime_closed","","v2x_regime_closed",-0.0712632722552911,0.21595556861541,0.742165637332322,173,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2:v2x_regime_closed","","v2x_regime_closed",-0.399756210361751,0.485830544657092,0.41275537963785,173,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2","","v2x_regime_closed",1.56108629468246,0.381529443609792,6.57280897648483e-05,181,TRUE,TRUE
"V-Dem","M3","v2x_regime_closed","","v2x_regime_closed",-0.0809210456108797,0.200643238232588,0.687222882055987,181,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2:v2x_regime_closed","","v2x_regime_closed",-0.424874142804197,0.484532996113292,0.381778577556971,181,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",3.0172212159242,0.876886561837508,0.00163365082951064,75,TRUE,TRUE
"V-Dem","M2","v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",0.441866947153979,0.345854835525252,0.210579049034016,75,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2:v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",-1.37031534539429,0.962678439486021,0.164286154623845,75,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",1.52387435188748,0.385565530339693,0.000114678667997209,181,TRUE,TRUE
"V-Dem","M4","v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",-0.0586163632988984,0.208727088797437,0.779194416113737,181,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2:v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",-0.382396193115669,0.489662395101438,0.435957996617163,181,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","v2x_regime_electoral",1.12163254336806,0.341976405503965,0.00147270302612132,173,TRUE,TRUE
"V-Dem","M1","v2x_regime_electoral","","v2x_regime_electoral",0.0712632722552911,0.21595556861541,0.742165637332322,173,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2:v2x_regime_electoral","","v2x_regime_electoral",0.399756210361752,0.485830544657092,0.412755379637849,173,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2","","v2x_regime_electoral",1.34395188191423,0.311759960067287,2.31849190152235e-05,267,TRUE,TRUE
"V-Dem","M3","v2x_regime_electoral","","v2x_regime_electoral",0.201070275747033,0.158529759313145,0.206039290305361,267,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2:v2x_regime_electoral","","v2x_regime_electoral",0.283002210439684,0.466918619150755,0.544983914874018,267,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",1.6469058705299,0.512420074694443,0.00298511548865017,75,TRUE,TRUE
"V-Dem","M2","v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",-0.441866947153979,0.345854835525252,0.210579049034016,75,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2:v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",1.3703153453943,0.962678439486024,0.164286154623845,75,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",1.17305977269655,0.340248541351413,0.000665031664477101,267,TRUE,TRUE
"V-Dem","M4","v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",0.0803095551370315,0.173543089264694,0.644023421316465,267,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2:v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",0.355771741336985,0.476244448521474,0.455752455008722,267,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","bankloan_firm_gdp",-12.1998252951985,24.3932117392933,0.634792427386035,8,FALSE,FALSE
"POLITY","M1","bankloan_firm_gdp","","bankloan_firm_gdp",-0.0328164110652298,0.0847388630037561,0.711924029565822,8,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2:bankloan_firm_gdp","","bankloan_firm_gdp",0.382243572912965,0.748640622644282,0.627878180843475,8,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","bankloan_firm_gdp",1.66211515550966,0.592174530607979,0.00585508696696498,254,TRUE,TRUE
"POLITY","M3","bankloan_firm_gdp","","bankloan_firm_gdp",-0.000321868571600519,0.00548108675869354,0.953252236174472,254,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2:bankloan_firm_gdp","","bankloan_firm_gdp",-0.00841430545992298,0.0209028428795977,0.687973227947014,254,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",1.57848289043315,0.615040573666403,0.0115633285630272,254,TRUE,TRUE
"POLITY","M4","bankloan_firm_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",0.00261929409151123,0.0056159964283502,0.641689290913419,254,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2:bankloan_firm_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",-0.0100850474255743,0.0209295863120058,0.630813480097425,254,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","assets_JST_dba",1.30517737055352,0.371773450765821,0.000770179201629944,100,TRUE,TRUE
"POLITY","M1","assets_JST_dba","","assets_JST_dba",0.00847152687434075,0.00890850710632228,0.344768696770914,100,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2:assets_JST_dba","","assets_JST_dba",-0.00269193776757046,0.0117865878389929,0.819981694702983,100,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","assets_JST_dba",1.27478080377153,0.291373301283566,1.81391424592553e-05,254,TRUE,TRUE
"POLITY","M3","assets_JST_dba","","assets_JST_dba",0.000613974261358064,0.00244385070892269,0.801980181811499,254,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2:assets_JST_dba","","assets_JST_dba",0.00406121564220869,0.00854430609262114,0.634996938311114,254,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",4.44275428672066,3.80476186563299,0.255434634835556,30,FALSE,FALSE
"POLITY","M2","assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",-0.00793971075942691,0.0152969613673187,0.608916291767253,30,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2:assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",-0.0641881584801886,0.115162170411272,0.582900534995499,30,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",1.21025146005445,0.331729443670578,0.000327134150067556,254,TRUE,TRUE
"POLITY","M4","assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",0.00158999926623574,0.00259897715577498,0.541693820496873,254,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2:assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",0.0028122644299728,0.00837969026171363,0.737477243188032,254,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","bankloan_total_gdp",1.40009266503151,0.320981883028738,3.68094071337521e-05,148,TRUE,TRUE
"POLITY","M1","bankloan_total_gdp","","bankloan_total_gdp",0.00645634133058406,0.00427605133062142,0.134870722206534,148,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2:bankloan_total_gdp","","bankloan_total_gdp",-0.00528077262799163,0.0100944708918102,0.602274033145142,148,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","bankloan_total_gdp",1.44166573392066,0.30220532767589,3.19003517478194e-06,254,TRUE,TRUE
"POLITY","M3","bankloan_total_gdp","","bankloan_total_gdp",0.000824757389204276,0.00245252839449661,0.73711914192147,254,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2:bankloan_total_gdp","","bankloan_total_gdp",-0.000747275061159465,0.00958356183188741,0.937912846732677,254,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",5.54287432101845,1.48265377738931,0.000725736519492475,74,TRUE,TRUE
"POLITY","M2","bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",-0.000270713381975827,0.00448935025999884,0.952290751720655,74,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2:bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",-0.104852878821595,0.0431482038479866,0.0208836767857115,74,TRUE,TRUE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",1.38254050932855,0.341115284823465,6.93034248427306e-05,254,TRUE,TRUE
"POLITY","M4","bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",0.00273154697189721,0.00268203536853836,0.310151372174491,254,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2:bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",-0.00231570495738808,0.00933032274946959,0.804207902783764,254,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","v2x_regime_closed",1.28549409246468,0.36408946791377,0.000643970838363148,176,TRUE,TRUE
"POLITY","M1","v2x_regime_closed","","v2x_regime_closed",-0.132528661967003,0.216698841282332,0.542292033381604,176,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2:v2x_regime_closed","","v2x_regime_closed",-0.16924245309413,0.469688030730968,0.719409140828001,176,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","v2x_regime_closed",1.29454156215074,0.362557293291856,0.000464690764286441,177,TRUE,TRUE
"POLITY","M3","v2x_regime_closed","","v2x_regime_closed",-0.146239587814047,0.214270558929556,0.495862831263929,177,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2:v2x_regime_closed","","v2x_regime_closed",-0.161075702075269,0.468438401734658,0.731383922711253,177,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",2.79303726223591,0.790505485703539,0.00127283295965706,73,TRUE,TRUE
"POLITY","M2","v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",0.412412069179601,0.318375885741713,0.2044626564062,73,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2:v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",-1.18942506695415,0.922711600639267,0.206620182292868,73,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",1.29483564907613,0.391454545375977,0.00116212734075877,177,TRUE,TRUE
"POLITY","M4","v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",-0.130349437063377,0.218590643959125,0.551805194648523,177,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2:v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",-0.0278912840346024,0.471325682540951,0.952886602227604,177,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","v2x_regime_electoral",1.00963332633905,0.339894307023203,0.00377463043330535,176,TRUE,TRUE
"POLITY","M1","v2x_regime_electoral","","v2x_regime_electoral",-0.103550337826143,0.221052532197726,0.64055285043624,176,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2:v2x_regime_electoral","","v2x_regime_electoral",0.385335907822923,0.471480849289165,0.41583022129573,176,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","v2x_regime_electoral",1.26034762994447,0.31200336459457,7.17645311314332e-05,254,TRUE,TRUE
"POLITY","M3","v2x_regime_electoral","","v2x_regime_electoral",0.0621583575602828,0.172382615883904,0.718759616120721,254,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2:v2x_regime_electoral","","v2x_regime_electoral",0.195934926579488,0.456204862101193,0.667949654116576,254,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",1.53858258501012,0.420665447243137,0.000906880218225021,73,TRUE,TRUE
"POLITY","M2","v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",-0.547414108064105,0.284911370345339,0.0636331619215995,73,FALSE,TRUE
"POLITY","M2","DC_Mand_Revise2:v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",1.26924402871755,0.846108108500894,0.143392057867588,73,FALSE,FALSE
