"democracy_type","model_number","effect_name","control_set","control_variable","estimate","std_error","p_value","nobs","signif_0_05","signif_0_10"
"BMR","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",NA,NA,NA,4,NA,NA
"BMR","M2","bankloan_household_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",0.0306348090362398,Inf,1,4,FALSE,FALSE
"BMR","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",1.26072350324555,0.318242760340277,0.000104006297195657,216,TRUE,TRUE
"BMR","M4","bankloan_household_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",-0.00299414881291937,0.00724092383513725,0.680212609394582,216,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","C_Prop_Index",13.879253485225,7.2164289559881,0.0807014996621796,33,FALSE,TRUE
"V-Dem","M1","C_Prop_Index","","C_Prop_Index",-0.175061333537117,0.0953981461298294,0.0936579854872599,33,FALSE,TRUE
"V-Dem","M3","DC_Mand_Revise2","","C_Prop_Index",1.58652285666925,0.275048729883295,2.33048327351515e-08,267,TRUE,TRUE
"V-Dem","M3","C_Prop_Index","","C_Prop_Index",0.000407938601039777,0.00213372454504264,0.848620926579394,267,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","C_Prop_Index",17.9107880775976,4.20423097957033,0.00166255654684788,28,TRUE,TRUE
"V-Dem","M2","C_Prop_Index","+debt+partisan_cons+factor(period_dummies72)","C_Prop_Index",-0.235687053281155,0.0578345804507583,0.00223150394236745,28,TRUE,TRUE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","C_Prop_Index",1.45909826089078,0.293687763084667,1.25825827885673e-06,267,TRUE,TRUE
"V-Dem","M4","C_Prop_Index","+debt+partisan_cons+factor(period_dummies72)","C_Prop_Index",-0.00130504691771997,0.00239697554074574,0.587017695740636,267,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","deposits_new",1.39513452185969,0.289527060003991,8.10449075309557e-06,97,TRUE,TRUE
"V-Dem","M1","deposits_new","","deposits_new",-0.00162824384823955,0.000521408006626179,0.00260492859018606,97,TRUE,TRUE
"V-Dem","M3","DC_Mand_Revise2","","deposits_new",1.60326024118958,0.275985215649592,1.83607171734399e-08,267,TRUE,TRUE
"V-Dem","M3","deposits_new","","deposits_new",-0.00107998113797436,0.000905290310867818,0.23473753366491,267,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","deposits_new",2.81962230969585,0.784336352889121,0.00161110131628856,31,TRUE,TRUE
"V-Dem","M2","deposits_new","+debt+partisan_cons+factor(period_dummies72)","deposits_new",-0.0103819082377857,0.0214464503688155,0.633109451142121,31,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","deposits_new",1.43553950483196,0.29392721888514,1.85843478541107e-06,267,TRUE,TRUE
"V-Dem","M4","deposits_new","+debt+partisan_cons+factor(period_dummies72)","deposits_new",-0.0015219325433143,0.000922263010562769,0.101003183350163,267,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","bankloan_mortgage_gdp",NA,NA,NA,47,NA,NA
"V-Dem","M1","bankloan_mortgage_gdp","","bankloan_mortgage_gdp",-0.0171776760518919,0.0174674869353915,0.343355602503854,47,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2","","bankloan_mortgage_gdp",1.55444365984379,0.278187734563214,5.99319455975133e-08,267,TRUE,TRUE
"V-Dem","M3","bankloan_mortgage_gdp","","bankloan_mortgage_gdp",-0.00354489651854902,0.0056972185649549,0.534812115042605,267,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_mortgage_gdp",NA,NA,NA,43,NA,NA
"V-Dem","M2","bankloan_mortgage_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_mortgage_gdp",-0.0174930227503786,0.0106404236980113,0.126096828814266,43,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_mortgage_gdp",1.43140278332749,0.293311219803523,1.90923793152773e-06,267,TRUE,TRUE
"V-Dem","M4","bankloan_mortgage_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_mortgage_gdp",-0.000975888191457168,0.00596635082563499,0.870337496401948,267,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","bankloan_household_gdp",1.36847077638463,1.75535970774349,0.458069480077683,14,FALSE,FALSE
"V-Dem","M1","bankloan_household_gdp","","bankloan_household_gdp",0.0773327120057178,0.0443698584564451,0.119514373478351,14,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2","","bankloan_household_gdp",1.58252648958288,0.284026814214768,6.40644779833164e-08,267,TRUE,TRUE
"V-Dem","M3","bankloan_household_gdp","","bankloan_household_gdp",-0.00228468195698944,0.00572438929026434,0.690528114506751,267,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",-17.7584305039684,0.398151736019242,1.06951737000744e-07,11,TRUE,TRUE
"V-Dem","M2","bankloan_household_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",0.0678955135005182,0.00391038409025431,1.16113641607556e-05,11,TRUE,TRUE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",1.44704166860856,0.292108117444317,1.34705441693903e-06,267,TRUE,TRUE
"V-Dem","M4","bankloan_household_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",0.00135307579407385,0.00645004291772998,0.834250075627064,267,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","C_Prop_Index",-0.0120670018256876,1.65425668354269,0.99431048200774,37,FALSE,FALSE
"POLITY","M1","C_Prop_Index","","C_Prop_Index",0.0221363536386324,0.0346208622509275,0.535655399383602,37,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","C_Prop_Index",1.43110575216251,0.274074019577022,3.83583022923809e-07,254,TRUE,TRUE
"POLITY","M3","C_Prop_Index","","C_Prop_Index",-0.000486778478435102,0.0021992220747949,0.825120945732829,254,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","C_Prop_Index",3.98947868310152,0.981729992335865,0.00227293820750272,32,TRUE,TRUE
"POLITY","M2","C_Prop_Index","+debt+partisan_cons+factor(period_dummies72)","C_Prop_Index",-0.0211768923276771,0.00891514154341344,0.038917856850855,32,TRUE,TRUE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","C_Prop_Index",1.3439840122445,0.306765753671024,1.78248668366526e-05,254,TRUE,TRUE
"POLITY","M4","C_Prop_Index","+debt+partisan_cons+factor(period_dummies72)","C_Prop_Index",-0.00211014575794513,0.00255321020284097,0.409967217747367,254,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","deposits_new",1.25586327107641,0.30066082342144,7.98389511895632e-05,101,TRUE,TRUE
"POLITY","M1","deposits_new","","deposits_new",-0.00162918198289512,0.000490997531018607,0.00140774695753944,101,TRUE,TRUE
"POLITY","M3","DC_Mand_Revise2","","deposits_new",1.41719319508255,0.267795302962698,2.67653762112874e-07,254,TRUE,TRUE
"POLITY","M3","deposits_new","","deposits_new",-0.00102572875472426,0.000887725791555045,0.249555934059717,254,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","deposits_new",2.37554581107856,0.56992234260543,0.00040010859627626,30,TRUE,TRUE
"POLITY","M2","deposits_new","+debt+partisan_cons+factor(period_dummies72)","deposits_new",-0.0170930543554415,0.018283954653371,0.360005946491576,30,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","deposits_new",1.3138109502151,0.307653689352091,2.83148807551653e-05,254,TRUE,TRUE
"POLITY","M4","deposits_new","+debt+partisan_cons+factor(period_dummies72)","deposits_new",-0.00154588609005227,0.000915484615510334,0.0932029915781993,254,FALSE,TRUE
"POLITY","M1","DC_Mand_Revise2","","bankloan_mortgage_gdp",NA,NA,NA,43,NA,NA
"POLITY","M1","bankloan_mortgage_gdp","","bankloan_mortgage_gdp",-0.00551188773959366,0.0121583686686779,0.659981391158095,43,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","bankloan_mortgage_gdp",1.40523673598306,0.280722171368021,1.07641997066096e-06,254,TRUE,TRUE
"POLITY","M3","bankloan_mortgage_gdp","","bankloan_mortgage_gdp",-0.000668323790695059,0.00551365435170937,0.903692917846574,254,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_mortgage_gdp",NA,NA,NA,40,NA,NA
"POLITY","M2","bankloan_mortgage_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_mortgage_gdp",-0.00111628485534598,0.0114078260081513,0.923982933825808,40,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_mortgage_gdp",1.33073623112723,0.310986132915765,2.74189825744529e-05,254,TRUE,TRUE
"POLITY","M4","bankloan_mortgage_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_mortgage_gdp",0.00164713615553598,0.00579325461391252,0.776643973185962,254,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","bankloan_household_gdp",-1.75635555744179,0.892310473759642,0.0965744092931076,9,FALSE,TRUE
"POLITY","M1","bankloan_household_gdp","","bankloan_household_gdp",0.0235638216966353,0.0408561213609774,0.585079832786376,9,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","bankloan_household_gdp",1.38253003007506,0.282040443604439,1.7486135941779e-06,254,TRUE,TRUE
"POLITY","M3","bankloan_household_gdp","","bankloan_household_gdp",-0.00344361569276082,0.00623911981547125,0.582023950254129,254,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",NA,NA,NA,6,NA,NA
"POLITY","M2","bankloan_household_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",-0.164776719028684,Inf,1,6,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",1.31935101796586,0.308069737021409,2.69806761360963e-05,254,TRUE,TRUE
"POLITY","M4","bankloan_household_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_household_gdp",0.000357394892131976,0.00691196378644089,0.958861480073725,254,FALSE,FALSE
