"democracy_type","model_number","effect_name","control_set","control_variable","estimate","std_error","p_value","nobs","signif_0_05","signif_0_10"
"BMR","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",1.92180193208492,0.688678436981391,0.0103927798067998,51,TRUE,TRUE
"BMR","M2","v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",-0.631141042903718,0.341706184995963,0.0776485718377521,51,FALSE,TRUE
"BMR","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",1.276084732111,0.303840809561623,4.0320992548879e-05,216,TRUE,TRUE
"BMR","M4","v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",-0.0189824716724901,0.201805353740707,0.925165041839152,216,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","bankloan_firm_gdp",1.14474888963846,0.609786824128445,0.0973097159427329,12,FALSE,TRUE
"V-Dem","M1","bankloan_firm_gdp","","bankloan_firm_gdp",0.042625996557071,0.0132534902897922,0.0123090220687488,12,TRUE,TRUE
"V-Dem","M3","DC_Mand_Revise2","","bankloan_firm_gdp",1.5801542552562,0.26694667751961,1.04293703927387e-08,267,TRUE,TRUE
"V-Dem","M3","bankloan_firm_gdp","","bankloan_firm_gdp",0.00180139429563348,0.00531265976327847,0.735018413106772,267,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",1.54300987193653,Inf,1,8,FALSE,FALSE
"V-Dem","M2","bankloan_firm_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",0.012398743609195,Inf,1,8,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",1.37859637216751,0.286716741210809,2.67316810975735e-06,267,TRUE,TRUE
"V-Dem","M4","bankloan_firm_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",0.00415272950034911,0.00541182385774673,0.444132451838036,267,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","assets_JST_dba",1.32862871982282,0.262189462694844,3.22618215362667e-06,96,TRUE,TRUE
"V-Dem","M1","assets_JST_dba","","assets_JST_dba",0.00621778474140924,0.0064913050908671,0.341475839681382,96,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2","","assets_JST_dba",1.59869640722774,0.266800112711921,6.91702690868262e-09,267,TRUE,TRUE
"V-Dem","M3","assets_JST_dba","","assets_JST_dba",0.000469050127197848,0.00241149672970923,0.846029735506498,267,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",2.57877442238888,0.781410197114895,0.00326087813269139,31,TRUE,TRUE
"V-Dem","M2","assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",0.00289100418815992,0.0129421165986271,0.825301282658381,31,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",1.42959776365432,0.280718244672569,6.97385400043778e-07,267,TRUE,TRUE
"V-Dem","M4","assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",0.00117099055682283,0.00250545439859046,0.640940223842528,267,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","bankloan_total_gdp",1.34780047009724,0.264586835193988,2.24324950231125e-06,148,TRUE,TRUE
"V-Dem","M1","bankloan_total_gdp","","bankloan_total_gdp",0.00496521250943211,0.00516211551063426,0.338984510062697,148,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2","","bankloan_total_gdp",1.60051942871477,0.266415726563119,6.36416522490372e-09,267,TRUE,TRUE
"V-Dem","M3","bankloan_total_gdp","","bankloan_total_gdp",7.2543550212099e-05,0.00266916047917191,0.978345849179561,267,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",2.51749044594112,0.664366356898025,0.00060930548738985,78,TRUE,TRUE
"V-Dem","M2","bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",0.00197349285330507,0.00636619375703982,0.758513470000913,78,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",1.42138355567532,0.278496758501372,6.61573146747819e-07,267,TRUE,TRUE
"V-Dem","M4","bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",0.00152672914868559,0.00280009227154424,0.586250490603347,267,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","v2x_regime_closed",1.39694268915657,0.294036166671174,7.52654990699283e-06,173,TRUE,TRUE
"V-Dem","M1","v2x_regime_closed","","v2x_regime_closed",-0.110150687677284,0.209573487662504,0.600448353295102,173,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2","","v2x_regime_closed",1.42924759942106,0.292129068806864,2.26610117713256e-06,181,TRUE,TRUE
"V-Dem","M3","v2x_regime_closed","","v2x_regime_closed",-0.121733679363609,0.194880780775622,0.533019755995975,181,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",2.66206771078241,0.746448455827316,0.00116341718556998,75,TRUE,TRUE
"V-Dem","M2","v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",0.380614186853499,0.326787228780177,0.252743818237244,75,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",1.40821067719028,0.298237305513875,4.97770705102358e-06,181,TRUE,TRUE
"V-Dem","M4","v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",-0.0956135018764157,0.202167882581443,0.636877796013577,181,FALSE,FALSE
"V-Dem","M1","DC_Mand_Revise2","","v2x_regime_electoral",1.39694268915657,0.294036166671174,7.52654990699285e-06,173,TRUE,TRUE
"V-Dem","M1","v2x_regime_electoral","","v2x_regime_electoral",0.110150687677284,0.209573487662504,0.600448353295102,173,FALSE,FALSE
"V-Dem","M3","DC_Mand_Revise2","","v2x_regime_electoral",1.53864424207329,0.276743988990146,6.73899270181045e-08,267,TRUE,TRUE
"V-Dem","M3","v2x_regime_electoral","","v2x_regime_electoral",0.218957070519632,0.156505275318557,0.163203633333007,267,FALSE,FALSE
"V-Dem","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",2.6620677107824,0.746448455827316,0.00116341718556999,75,TRUE,TRUE
"V-Dem","M2","v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",-0.380614186853499,0.326787228780177,0.252743818237244,75,FALSE,FALSE
"V-Dem","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",1.4230704402656,0.28720616462765,1.33662886659307e-06,267,TRUE,TRUE
"V-Dem","M4","v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",0.105634669517113,0.169151911916351,0.532986363351649,267,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","bankloan_firm_gdp",0.399039466796167,0.590835230192653,0.524592904502834,8,FALSE,FALSE
"POLITY","M1","bankloan_firm_gdp","","bankloan_firm_gdp",0.0047046919001506,0.0227058709604062,0.842705710710976,8,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","bankloan_firm_gdp",1.42484122233832,0.266871356993515,2.14743604714032e-07,254,TRUE,TRUE
"POLITY","M3","bankloan_firm_gdp","","bankloan_firm_gdp",-0.000909989422452119,0.00544158861618813,0.867439682943972,254,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",1.29583620263468,0.306230696753004,3.3525088008962e-05,254,TRUE,TRUE
"POLITY","M4","bankloan_firm_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_firm_gdp",0.00186346935651358,0.00561924079914567,0.740735625015225,254,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","assets_JST_dba",1.21430827613102,0.280079557671447,4.58111887100563e-05,100,TRUE,TRUE
"POLITY","M1","assets_JST_dba","","assets_JST_dba",0.00733543240940985,0.00638399646057523,0.254292668696645,100,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","assets_JST_dba",1.41691450650781,0.262474988552604,1.58298215168925e-07,254,TRUE,TRUE
"POLITY","M3","assets_JST_dba","","assets_JST_dba",0.000890799421322572,0.00239346167981963,0.710259279250315,254,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",2.37626121225032,0.633105785688448,0.00109862239122435,30,TRUE,TRUE
"POLITY","M2","assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",-0.00957442781323153,0.0143531617980309,0.511669926990921,30,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",1.30909118263395,0.296547446651986,1.54362504454786e-05,254,TRUE,TRUE
"POLITY","M4","assets_JST_dba","+debt+partisan_cons+factor(period_dummies72)","assets_JST_dba",0.00179455594249848,0.00252707070985638,0.478772799458798,254,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","bankloan_total_gdp",1.21519040829251,0.269993552177946,2.18716555975127e-05,148,TRUE,TRUE
"POLITY","M1","bankloan_total_gdp","","bankloan_total_gdp",0.0051712711960408,0.00400348544481749,0.200049111417588,148,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","bankloan_total_gdp",1.41478342743986,0.262549753022378,1.66090424442818e-07,254,TRUE,TRUE
"POLITY","M3","bankloan_total_gdp","","bankloan_total_gdp",0.000748420022578872,0.00242154612935283,0.757657629304439,254,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",2.41756205764897,0.675081199798587,0.00111737122066237,74,TRUE,TRUE
"POLITY","M2","bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",-0.000244338015981183,0.0043570978884672,0.955628232110167,74,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",1.2983529232411,0.295688821083146,1.70659154740872e-05,254,TRUE,TRUE
"POLITY","M4","bankloan_total_gdp","+debt+partisan_cons+factor(period_dummies72)","bankloan_total_gdp",0.0024889637280884,0.00262132366437134,0.343812511225611,254,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","v2x_regime_closed",1.23107450622022,0.279545570295666,2.81369129747913e-05,176,TRUE,TRUE
"POLITY","M1","v2x_regime_closed","","v2x_regime_closed",-0.148647335308067,0.208729322608003,0.478133536646371,176,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","v2x_regime_closed",1.24269723613866,0.27826921764122,1.45410864594386e-05,177,TRUE,TRUE
"POLITY","M3","v2x_regime_closed","","v2x_regime_closed",-0.161522714245349,0.206577901236174,0.435368756276433,177,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",2.38190522498125,0.671796460812027,0.00123088313962106,73,TRUE,TRUE
"POLITY","M2","v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",0.358401187826426,0.299284425163537,0.239896807190479,73,FALSE,FALSE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",1.28591909181108,0.306878657900351,4.59633287028982e-05,177,TRUE,TRUE
"POLITY","M4","v2x_regime_closed","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_closed",-0.133190705503844,0.211627682054373,0.53000451095755,177,FALSE,FALSE
"POLITY","M1","DC_Mand_Revise2","","v2x_regime_electoral",1.26752173154701,0.278344280647289,1.57794548405894e-05,176,TRUE,TRUE
"POLITY","M1","v2x_regime_electoral","","v2x_regime_electoral",-0.0673138541624722,0.211120081465495,0.750554071361408,176,FALSE,FALSE
"POLITY","M3","DC_Mand_Revise2","","v2x_regime_electoral",1.39119159079941,0.267858991595524,4.33397161983675e-07,254,TRUE,TRUE
"POLITY","M3","v2x_regime_electoral","","v2x_regime_electoral",0.0753807101230483,0.167903616615133,0.653905463911998,254,FALSE,FALSE
"POLITY","M2","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",2.37170831030708,0.677893640770091,0.00139783232403244,73,TRUE,TRUE
"POLITY","M2","v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",-0.500132934278415,0.274122666280003,0.0774281464106096,73,FALSE,TRUE
"POLITY","M4","DC_Mand_Revise2","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",1.32052788585753,0.29913527478123,1.54436802746193e-05,254,TRUE,TRUE
"POLITY","M4","v2x_regime_electoral","+debt+partisan_cons+factor(period_dummies72)","v2x_regime_electoral",-0.00873868391198816,0.186338747203217,0.962639140326326,254,FALSE,FALSE
